SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
13:110138158-110138258	3.634e-06	6.291e-06	2.664e-09	8.068e-11	6.481e-09	6.222e-09	0.003485	2.341e-15	5.448e-11	4.797e-24	2.89e-11	0.0002169	3.541e-09	2.683e-06	0.000334	5.201e-14	6.133e-11	1.428e-11	6.938e-09
7:156949629-156949729	6.811e-10	0.001841	5.857e-10	1.313e-12	0.01172	0.001007	9.356e-16	1.354e-16	6.034e-13	1.021e-20	2.115e-10	1.489e-22	5.771e-13	7.522e-10	7.132e-13	2.425e-16	5.416e-13	6.939e-15	2.676e-09
12:113966304-113966404	2.025e-08	0.001377	0.0001776	1.882e-12	1.902e-10	0.000297	8.909e-08	1.179e-10	9.367e-08	9.374e-14	1.292e-06	9.918e-13	3.316e-10	0.001306	2.953e-11	1.562e-16	0.003836	0.003473	2.269e-11
17:79810208-79810308	5.533e-10	2.888e-08	1.944e-07	3.44e-14	4.55e-11	8.261e-10	1.383e-16	1.015e-15	1.017e-10	7.855e-21	5.752e-10	1.85e-23	1.764e-11	5.095e-06	2.008e-13	6.151e-17	2.189e-10	1.022e-10	1.027e-08
17:7931859-7931959	1.159e-10	5.328e-05	2.873e-09	6.992e-14	2.72e-09	8.564e-05	1.641e-08	2.56e-12	5.496e-11	3.084e-18	1.457e-09	7.025e-11	1.302e-16	1.417e-06	1.41e-12	8.97e-18	3.63e-08	1.465e-15	8.646e-11
8:144082585-144082685	1.913e-10	0.003757	1.883e-08	3.22e-15	9.235e-12	0.003852	6.33e-17	4.701e-12	1.633e-09	3.318e-22	6.845e-10	7.187e-23	6.004e-16	3.771e-08	5.494e-15	4.034e-16	8.774e-12	1.72e-13	2.677e-06
7:100015532-100015632	3.435e-06	0.001587	9.643e-11	8.676e-09	9.243e-11	6.428e-05	0.001825	3.881e-14	2.359e-10	3.629e-18	2.164e-06	0.003056	3.687e-13	5.999e-09	3.178e-08	1.917e-14	3.63e-13	5.878e-12	8.183e-09
1:244863078-244863178	8.452e-05	3.192e-06	3.5e-10	0.000476	3.209e-13	4.735e-08	1.44e-15	1.976e-13	6.095e-11	6.817e-21	6.122e-08	5.718e-23	4.294e-12	4.795e-10	4.78e-13	2.999e-19	6.193e-13	3.655e-13	3.001e-10
12:11885285-11885385	1.163e-07	1.387e-09	4.562e-10	8.066e-08	2.749e-13	1.841e-11	0.002013	6.403e-11	5.653e-09	6.34e-17	3.462e-09	0.0004805	5.738e-11	6.202e-06	1.337e-10	7.936e-17	1.173e-09	7.638e-08	9.442e-12
7:75528109-75528209	4.909e-12	0.0006517	4.196e-07	3.738e-14	4.369e-10	0.003852	2.419e-16	2.739e-16	4.523e-12	1.213e-19	8.629e-12	3.719e-23	4.601e-17	1.894e-06	7.157e-12	7.568e-19	2.703e-12	1.558e-14	8.913e-10
16:14630147-14630247	5.791e-05	4.153e-08	3.205e-08	2.451e-12	1.734e-13	1.823e-09	5.52e-08	5.549e-19	1.415e-13	1.182e-22	1.493e-12	2.941e-11	7.273e-08	1.937e-09	2.178e-10	5.918e-13	1.757e-14	2.131e-15	4.268e-09
4:70688319-70688419	7.27e-10	2.695e-07	4.442e-09	1.403e-09	8.669e-12	7.471e-07	2.748e-13	2.361e-15	7.773e-11	5.869e-21	2.723e-07	7.331e-18	1.584e-12	1.618e-08	1.263e-11	3.044e-17	3.07e-16	6.567e-15	6.664e-12
5:144170663-144170763	1.832e-10	1.412e-09	2.802e-08	3.014e-08	2.459e-08	1.634e-11	4.35e-13	8.024e-11	2.172e-08	6.604e-20	2.642e-10	6.079e-17	4.283e-12	6.115e-07	7.386e-13	7.046e-15	1.384e-12	4.741e-10	6.093e-09
1:33127295-33127395	7.099e-07	6.386e-05	2.378e-07	1.49e-10	0.0004966	1.715e-06	3.204e-15	2.107e-14	4.071e-12	3.439e-15	2.364e-09	1.352e-21	2.026e-13	8.52e-06	4.151e-11	1.427e-19	4.827e-10	1.233e-11	2.6e-07
6:33322961-33323061	9.549e-07	0.0006597	1.794e-10	2.332e-10	3.161e-10	0.003852	1.625e-14	8.393e-13	2.176e-10	2.036e-19	3.61e-08	8.084e-17	2.214e-15	1.377e-08	9.267e-14	5.803e-18	1.225e-10	0.0009478	1.503e-11
19:39410089-39410189	5.657e-08	1.174e-10	1.036e-09	3.091e-14	3.004e-12	1.187e-13	7.13e-16	7.702e-14	7.735e-11	9.141e-20	2.751e-11	2.068e-20	4.522e-14	2.068e-08	5.25e-13	3.906e-16	2.118e-15	9.046e-14	9.289e-09
22:37633702-37633802	2.204e-06	1.479e-05	1.047e-09	8.325e-12	9.36e-11	4.586e-07	0.004598	3.628e-10	3.03e-07	9.28e-18	5.952e-08	0.0005716	4.617e-07	4.596e-09	0.0001652	1.404e-14	8.716e-10	9.142e-13	3.991e-11
17:41930547-41930647	9.701e-10	0.001193	1.015e-09	6.777e-11	1.309e-05	0.003852	3.568e-12	2.557e-11	5.929e-09	7.46e-20	1.32e-09	2.528e-19	2.998e-13	7.568e-08	1.662e-13	4.808e-17	3.292e-11	1.52e-13	2.336e-09
6:143843235-143843335	1.848e-08	0.0004075	8.866e-09	3.307e-10	1.124e-10	0.003852	1.298e-10	2.147e-12	2.635e-10	1.698e-22	1.822e-11	1.082e-16	8.941e-09	1.167e-09	1.675e-11	4.529e-13	2.139e-15	1.523e-12	0.0004434
12:116434854-116434954	2.513e-13	1.378e-09	5.947e-07	1.468e-16	4.166e-14	1.146e-13	1.251e-17	3.913e-13	2.276e-10	8.806e-27	5.342e-09	1.936e-24	5.983e-16	1.307e-06	8.513e-13	1.81e-16	1.136e-13	4.305e-12	9.425e-14
12:55926803-55926903	3.594e-10	0.0004245	5.984e-06	5.705e-11	3.464e-12	0.0003404	1.123e-10	2.611e-15	3.225e-12	2.777e-20	1.726e-07	6.323e-15	8.179e-11	5.271e-08	1.091e-12	4.992e-16	5.286e-11	1.746e-14	7.753e-07
6:43013883-43013983	1.906e-08	0.005495	7.99e-08	1.726e-14	2.341e-11	0.000901	4.502e-12	7.378e-17	1.354e-12	1.91e-15	8.662e-10	6.499e-17	1.662e-14	1.302e-07	4.188e-09	2.059e-17	7.936e-13	4.548e-10	5.462e-09
16:8797735-8797835	2.944e-09	0.0004074	3.751e-10	2.581e-14	3.011e-12	0.0001078	3.357e-09	1.185e-16	1.109e-12	1.702e-13	6.287e-08	1.202e-10	1.045e-14	7.247e-08	3.504e-09	6.627e-18	3.486e-11	1.741e-13	9.306e-12
3:158732192-158732292	1.695e-10	0.0007509	2.519e-08	1.136e-10	2.894e-08	0.003852	8.634e-13	2.645e-20	2.681e-14	1.07e-22	1.155e-10	5e-18	5.026e-11	2.105e-08	1.448e-10	6.604e-13	7.271e-13	1.719e-12	1.726e-07
20:645646-645746	5.074e-08	0.0007509	9.774e-09	5.499e-11	2.889e-05	0.000901	1.912e-15	4.462e-16	1.016e-12	4.9e-17	9.079e-09	5.563e-19	2.006e-10	1.146e-06	1.062e-13	5.286e-17	4.453e-07	8.395e-12	1.701e-07
2:113756720-113756820	0.0005009	6.535e-08	3.436e-10	9.896e-08	2.706e-13	3.378e-09	1.112e-15	6.432e-17	5.008e-12	1.061e-19	1.24e-10	6.468e-18	3.046e-15	1.991e-08	1.156e-13	1.611e-15	8.162e-15	1.044e-11	4.539e-09
5:172920677-172920777	1.098e-09	8.413e-07	9.478e-07	3.574e-11	5.09e-10	2.522e-08	4.217e-06	8.999e-11	5.652e-08	1.09e-18	3.533e-10	2.572e-09	1.246e-07	1.405e-05	1.227e-09	8.952e-16	3.434e-08	6.266e-09	4.435e-10
1:53238477-53238577	1.8e-05	0.0007259	5.137e-10	2.253e-08	9.302e-12	7.997e-07	2.257e-16	6.426e-15	1.711e-12	7.412e-20	2.116e-10	2.669e-21	1.784e-13	7.171e-09	2.56e-15	4.215e-17	1.08e-12	1.227e-12	4.532e-09
19:7395000-7395100	3.623e-09	2.815e-05	5.464e-10	1.572e-14	2.94e-10	5.381e-07	6.259e-14	6.719e-18	3.689e-15	8.489e-15	2.696e-06	5.619e-18	5.172e-16	2.306e-09	1.004e-09	4.1e-14	5.68e-12	1.026e-13	6.93e-09
8:37899447-37899547	1.726e-09	1.818e-05	1.26e-11	1.52e-14	5.735e-11	5.756e-05	4.443e-18	1.861e-18	5.503e-13	1.92e-22	4.748e-11	2.635e-22	2.498e-15	1.603e-10	7.882e-14	8.228e-13	2.136e-15	4.732e-09	7.362e-11
1:37554279-37554379	1.072e-05	0.0025	0.0007159	9.21e-13	1.435e-13	5.036e-05	4.582e-11	4.06e-10	5.449e-08	1.371e-15	1.3e-06	9.766e-13	2.935e-12	0.002432	9.453e-13	1.474e-17	0.0003686	4.446e-12	5.897e-07
1:11907876-11907976	1.834e-09	9.025e-07	1.729e-08	3.276e-07	8.172e-14	6.189e-09	8.017e-07	6.42e-05	6.05e-06	3.55e-20	2.019e-10	7.274e-11	1.06e-08	2.448e-09	1.471e-10	1.238e-18	4.472e-16	1.209e-10	8.223e-12
9:128771943-128772043	2.929e-11	1.04e-07	7.946e-10	8.495e-11	1.626e-11	9.149e-08	5.728e-13	2.77e-16	7.745e-11	5.434e-20	1.269e-08	2.728e-19	1.232e-14	1.952e-09	1.418e-14	2.094e-17	1.7e-15	7.296e-16	3.025e-07
3:45134011-45134111	1.921e-08	2.91e-05	5.002e-12	1.359e-10	3.207e-11	6.265e-08	1.789e-12	4.525e-16	8.403e-13	4.117e-22	4.758e-10	1.016e-13	1.044e-09	4.422e-09	8.911e-12	5.607e-20	6.929e-12	3.267e-10	1.153e-10
3:49166302-49166402	3.712e-13	0.006375	3.189e-11	5.175e-12	2.005e-11	0.0009099	4.906e-13	1.416e-16	3.038e-11	1.567e-10	2.711e-05	7.232e-18	1.01e-14	1.605e-08	8.939e-12	1.61e-17	1.097e-11	0.002914	3.994e-11
12:6540681-6540781	1.061e-08	0.00141	2.331e-10	1.818e-12	3.076e-09	0.0003404	1.876e-15	2.235e-15	3.438e-12	9.119e-17	2.443e-07	3.568e-20	2.529e-16	8.159e-10	2.087e-10	9.193e-16	1.118e-15	6.283e-09	3.823e-07
19:16572538-16572638	1.284e-09	0.003811	5.012e-09	9.703e-11	4.774e-11	0.0001153	3.511e-10	9.158e-12	1.47e-09	6.644e-17	1.308e-07	6.525e-17	1.152e-13	9.295e-07	2.845e-11	4.38e-16	8.298e-06	8.459e-12	7.937e-12
3:156555252-156555352	2.141e-08	8.237e-05	0.0001776	5.994e-08	2.143e-09	0.0003033	2.024e-05	3.396e-18	9.708e-14	2.242e-17	1.649e-09	1.714e-10	3.514e-10	0.001307	2.752e-09	2.033e-16	0.005159	8.735e-15	7.075e-10
1:20508131-20508231	0.0005197	0.002455	2.842e-11	1.649e-10	6.317e-10	0.000371	6.183e-07	2.755e-17	2.062e-13	2.837e-17	1.609e-07	2.889e-10	5.969e-16	1.124e-09	1.161e-09	1.194e-16	3.035e-14	2.086e-13	8.955e-11
15:70833961-70834061	2.064e-05	0.005495	3.513e-10	3.37e-10	1.956e-11	0.003852	0.007267	7.072e-09	1.344e-07	3.489e-20	2.491e-09	0.005835	1.079e-07	3.37e-10	1.542e-08	3.355e-19	3.665e-10	3.421e-13	2.932e-12
16:3611671-3611771	3.38e-12	0.002808	3.128e-08	5.34e-13	3.178e-07	0.0006812	2.367e-11	2.191e-20	7.073e-15	7.6e-20	5.052e-12	3.624e-17	8.279e-15	1.528e-09	1.775e-13	2.779e-17	1.246e-12	1.037e-13	9.839e-09
5:140564695-140564795	6.248e-11	0.003757	5.521e-11	1.971e-10	2.754e-12	0.000297	1.573e-12	6.186e-14	1.598e-09	1.572e-16	4.43e-09	1.947e-18	5.132e-11	6.952e-10	8.731e-14	1.074e-15	1.11e-12	7.349e-05	2.153e-13
12:131710950-131711050	1.703e-10	3.554e-10	2.42e-08	8.112e-10	1.76e-12	1.19e-08	1.101e-15	5.227e-11	1.125e-08	5.302e-17	1.709e-09	5.38e-19	1.128e-13	2.383e-07	5.024e-13	7.999e-17	7.395e-10	3.231e-13	4.087e-12
12:56190316-56190416	8.763e-12	3.296e-10	2.33e-08	5.011e-09	2.495e-08	1.165e-11	1.007e-14	2.355e-16	1.193e-11	1.248e-19	4.911e-11	4.057e-22	1.964e-16	6.265e-08	4.141e-13	1.901e-20	1.559e-16	2.558e-13	4.305e-06
3:150546599-150546699	3.106e-06	0.003785	2.906e-06	7.339e-12	7.161e-14	0.003852	1.061e-13	3.891e-15	2.411e-11	1.946e-20	7.136e-11	1.67e-17	2.25e-19	1.374e-06	4.319e-09	9.798e-16	4.958e-14	4.517e-12	8.715e-09
20:63981010-63981110	2.203e-08	0.001282	1.098e-08	2.852e-13	1.16e-10	0.0009083	2.757e-13	6.46e-13	4.724e-10	3.297e-15	9.028e-10	1.029e-17	1.081e-11	4.704e-08	2.447e-12	7.699e-18	5.911e-14	1.34e-13	2.926e-12
6:28161704-28161804	6.058e-11	0.0008553	1.704e-10	8.557e-14	4.728e-10	0.0001158	6.39e-16	1.649e-16	3.842e-12	3.418e-14	1.41e-08	2.428e-19	3.816e-11	1.573e-09	1.284e-13	7.684e-14	8.866e-17	1.537e-12	2.292e-11
4:128872019-128872119	1.635e-11	4.377e-09	1.965e-11	9.152e-13	3.149e-12	2.584e-10	2.208e-13	5.945e-08	9.438e-09	1.033e-15	2.127e-07	8.188e-17	2.142e-10	1.157e-09	2.698e-13	1.79e-16	3.8e-13	7.056e-09	2.478e-09
15:74695980-74696080	4.271e-08	0.005181	3.575e-10	2.01e-10	9.038e-08	0.0009586	6.317e-14	3.458e-18	8.337e-13	5.757e-17	2.379e-08	8.172e-21	7.932e-17	6.56e-07	8.32e-14	2.447e-15	9.505e-13	1.399e-11	2.308e-08
9:19049319-19049419	3.266e-09	0.005495	1.134e-08	1.006e-13	2.172e-08	0.000901	2.515e-13	1.384e-18	3.348e-14	4.978e-20	7.468e-10	4.66e-17	3.696e-15	1.7e-09	1.208e-11	1.839e-17	7.173e-16	3.118e-10	0.01539
12:53675857-53675957	2.415e-08	5.548e-05	1.301e-07	9.254e-13	4.844e-12	2.608e-06	3.117e-12	7.678e-09	1.403e-09	5.432e-17	1.718e-08	1.914e-19	1.994e-14	2.093e-06	1.987e-13	1.195e-15	1.388e-11	5.756e-12	3.419e-07
17:36535425-36535525	5.677e-10	0.007913	6.387e-09	7.67e-14	4.095e-11	0.001008	3.308e-14	4.163e-15	2.672e-13	6.163e-21	3.464e-11	4.732e-18	3.523e-11	1.132e-05	3.064e-12	5.622e-19	5.657e-11	3.814e-16	9.674e-05
21:32612486-32612586	1.342e-10	7.096e-10	1.096e-10	6.603e-13	1.359e-12	9.846e-12	6.486e-16	2.425e-15	5.994e-12	2.213e-17	1.847e-09	6.893e-23	1.114e-09	6.69e-11	9.187e-11	9.808e-18	3.451e-11	4.125e-14	2.409e-13
22:36978151-36978251	6.343e-06	1.469e-05	6.545e-09	9.095e-12	0.002701	2.98e-05	8.787e-12	9.767e-19	2.761e-13	2.011e-21	1.732e-11	1.778e-16	4.625e-09	4.533e-08	7.765e-11	2.866e-19	8.601e-13	7.592e-10	2.08e-09
2:66435045-66435145	1.651e-09	0.001377	8.222e-12	0.0002309	9.689e-12	0.0001063	5.793e-13	1.023e-13	1.577e-11	4.229e-17	2.22e-10	1.285e-19	5.211e-15	2.751e-10	1.162e-13	1.908e-16	3.83e-13	2.293e-11	9.729e-13
3:119498429-119498529	5.812e-10	6.427e-05	1.342e-12	8.396e-07	5.926e-09	0.003852	7.17e-13	3.235e-15	8.448e-12	1.709e-08	0.004481	6.268e-22	4.22e-07	2.865e-11	1.51e-13	5.868e-15	4.228e-12	1.097e-13	1.907e-12
1:151459436-151459536	1.136e-06	0.0007258	3.606e-10	1.351e-13	2.021e-10	7.279e-06	7.986e-14	7.548e-21	1.461e-14	5.21e-21	3.223e-09	3.736e-17	2.927e-13	4.356e-10	2.887e-11	6.368e-16	1.909e-15	7.07e-13	1.402e-09
9:131125519-131125619	0.0003346	0.0002387	2.62e-11	1.816e-09	4.615e-11	2.013e-05	9.084e-13	2.402e-13	1.782e-10	2.55e-19	1.036e-09	1.725e-13	2.509e-12	4.594e-11	3.77e-10	6.427e-18	7.272e-11	7.777e-15	1.063e-08
2:174487378-174487478	6.567e-11	0.0006516	2.67e-12	4.237e-13	1.522e-09	0.000901	1.06e-14	2.531e-13	4.75e-09	3.756e-18	9.555e-10	1.775e-18	4.566e-17	6.261e-11	1.238e-13	4.025e-18	3.848e-17	0.0002336	1.537e-09
15:39782837-39782937	1.353e-11	0.0004702	1.932e-08	8.589e-12	1.023e-11	0.0003467	9.607e-12	2.459e-17	1.008e-13	2.169e-20	3.328e-08	1.291e-18	2.524e-12	2.282e-09	2.786e-11	3.366e-14	1.226e-14	1.774e-10	0.002283
11:62839567-62839667	5.899e-05	0.0005081	3.971e-09	7.272e-12	5.894e-09	0.000901	2.985e-07	2.78e-12	2.296e-10	8.48e-17	3.041e-08	2.871e-10	1.566e-15	6.473e-08	2.147e-11	3.902e-19	2.271e-12	2.113e-12	1.909e-11
16:11916073-11916173	1.487e-12	0.0001371	9.551e-09	3.442e-13	4.612e-09	1.54e-05	1.077e-18	1.517e-16	3.534e-11	1.266e-15	2.27e-09	5.902e-25	7.235e-17	5.388e-10	1.258e-14	5.487e-15	9.664e-17	7.014e-12	1.159e-06
1:38991179-38991279	4.999e-05	0.0003385	8.22e-06	5.971e-08	4.34e-07	3.682e-06	3.509e-10	1.551e-15	1.978e-12	1.951e-20	3.296e-11	4.66e-17	1.82e-16	2.123e-08	3.208e-10	1.608e-15	1.704e-11	4.786e-10	4.033e-09
9:26892757-26892857	3.037e-06	0.003783	3.644e-08	3.477e-11	2.845e-11	0.000901	3.861e-07	5.467e-19	1.022e-13	8.507e-17	2.746e-11	1.301e-09	3.561e-14	5.054e-06	1.585e-11	1.44e-14	1.33e-12	1.687e-12	2.556e-10
9:129642166-129642266	3.219e-09	2.119e-05	2.859e-08	8.216e-08	5.685e-05	9.675e-07	3.829e-10	7.687e-14	2.011e-10	3.501e-17	3.711e-10	1.521e-11	6.248e-17	2.668e-07	2.224e-07	1.858e-15	2.28e-09	3.455e-10	3.396e-08
5:160419071-160419171	2.779e-07	0.001177	1.226e-06	7.85e-09	1.227e-11	0.001199	4.782e-16	1.419e-08	2.568e-06	7.406e-21	9.692e-10	6.575e-19	4.78e-11	7.698e-06	2.622e-11	8.181e-19	3.459e-07	5.242e-13	1.006e-09
X:48958265-48958365	8.909e-08	1.078e-07	3.174e-09	4.555e-12	2.213e-13	1.34e-08	1.748e-11	5.01e-11	4.96e-08	2.986e-19	3.165e-11	1.11e-18	1.27e-09	3.295e-09	1.666e-10	3.963e-17	4.904e-13	1.044e-10	3.186e-08
6:130453270-130453370	6.399e-06	0.0002397	8.653e-11	7.996e-08	9.274e-15	2.013e-05	2.257e-07	3.915e-05	5.403e-06	1.242e-19	2.602e-08	5.154e-08	7.822e-10	3.939e-09	1.914e-11	7.917e-19	1.238e-09	2.989e-10	6.595e-13
6:27473074-27473174	3.006e-08	0.003783	1.993e-10	1.944e-14	4.07e-12	0.003852	2.083e-16	1.517e-16	4.84e-12	7.696e-18	3.467e-10	3.712e-22	2.56e-17	1.026e-09	2.538e-13	1.939e-18	2.425e-15	2.743e-13	5.388e-11
1:151190154-151190254	2.163e-08	0.0001767	9.319e-10	1.09e-12	5.941e-09	7.279e-06	2.738e-16	4.774e-14	2.162e-10	3.821e-19	6.944e-12	6.111e-21	1.422e-13	2.174e-09	1.958e-15	2.164e-17	1.178e-11	9.589e-14	2.854e-10
10:94362963-94363063	1.819e-07	0.003791	2.155e-08	1.585e-14	1.841e-05	0.0009027	1.496e-13	4.086e-16	1.419e-10	7.93e-19	6.069e-11	9.441e-17	6.117e-17	1.261e-08	8.097e-13	1.381e-15	8.113e-15	1.758e-12	0.0004509
3:8963500-8963600	2.115e-12	0.0007509	5.059e-09	1.146e-10	1.115e-11	0.000901	1.418e-11	8.43e-16	1.743e-11	4.74e-21	2.589e-10	1.07e-17	1.691e-12	4.136e-08	1.103e-13	1.436e-17	1.081e-11	5.333e-13	1.091e-12
7:103344847-103344947	1.812e-10	3.921e-09	1.985e-06	3.667e-12	1.359e-12	1.822e-07	9.584e-11	8.228e-12	1.099e-08	6.682e-15	6.358e-09	6.623e-12	1.175e-10	3.528e-07	6.986e-11	1.152e-17	2.439e-12	5.415e-08	0.0002453
1:235128820-235128920	1.069e-09	0.005495	1.116e-08	5.541e-14	2.233e-13	0.003852	2.289e-15	1.008e-11	9.177e-10	3.183e-19	1.715e-06	7.214e-23	5.257e-14	1.426e-07	6.052e-13	3.206e-16	2.193e-11	6.705e-11	1.189e-09
1:43172319-43172419	4.392e-11	7.579e-05	1.357e-11	8.527e-10	3.196e-10	0.003852	2.647e-15	3.253e-12	4.765e-11	1.132e-20	1.945e-09	8.24e-19	9.535e-10	4.564e-11	5.24e-13	4.702e-13	2.848e-14	8.502e-11	1.38e-12
6:43635760-43635860	2.636e-09	0.005495	3.187e-08	5.12e-11	5.01e-12	0.000901	1.283e-12	7.318e-17	1.113e-11	1.858e-17	1.885e-06	1.746e-18	3.703e-15	5.975e-09	3.96e-12	2.778e-18	6.944e-13	3.641e-11	0.0001258
15:89893929-89894029	7.891e-09	0.003787	7.125e-10	4.65e-09	1.539e-10	0.003852	0.0001838	2.956e-15	6.734e-12	1.039e-21	2.18e-10	7.188e-06	3.623e-08	2.178e-09	3.923e-08	1.54e-15	7.893e-12	3.01e-10	1.552e-10
12:12813249-12813349	1.678e-07	1.08e-08	7.173e-09	3.168e-11	3.626e-06	4.182e-10	6.746e-11	7.934e-15	1.816e-11	1.179e-19	2.833e-11	2.167e-17	1.461e-09	9.978e-07	1.32e-11	4.18e-19	4.689e-11	3.446e-14	8.899e-08
22:46036035-46036135	2.064e-09	0.0006603	5.762e-11	9.467e-14	1.102e-10	0.0001063	8.956e-15	8.488e-22	6.457e-14	1.053e-19	3.079e-08	4.624e-19	1.018e-12	1.999e-08	4.242e-14	1.029e-13	1.33e-17	6.006e-13	2.535e-09
3:9793013-9793113	9.043e-11	0.0008826	5.622e-09	2.68e-10	4.469e-11	0.0003428	2.41e-16	2.627e-17	5.609e-13	7.729e-19	3.626e-09	2.51e-22	6.657e-15	5.142e-10	2.322e-14	4.397e-17	9.137e-16	3.624e-12	2.087e-05
11:506783-506883	0.002489	0.0006516	4.581e-05	1.192e-14	1.413e-08	0.000901	7.382e-13	1.026e-17	1.575e-13	1.714e-18	3.099e-09	1.608e-18	7.111e-14	0.0005875	9.403e-13	6.344e-15	0.0002461	4.902e-12	5.802e-08
2:169584299-169584399	4.405e-09	0.001397	5.637e-09	1.166e-12	2.527e-12	0.0003404	1.05e-11	1.164e-13	6.866e-12	5.795e-18	6.684e-12	2.063e-16	1.971e-09	9.607e-10	7.189e-11	7.153e-18	8.469e-15	8.262e-12	5.905e-10
16:48244232-48244332	5.491e-07	1.977e-11	1.171e-13	1.047e-12	7.055e-14	3.296e-12	6.377e-13	5.773e-16	3.669e-10	9.084e-25	8.712e-12	1.118e-16	6.964e-15	9.208e-12	2.199e-12	5.65e-17	8.129e-17	2.513e-09	8.244e-12
6:34757454-34757554	3.428e-05	0.00024	9.495e-07	5.942e-09	1.43e-12	2.203e-06	5.003e-12	3.653e-16	9.757e-12	5.045e-20	7.541e-10	1.807e-16	4.483e-15	2.465e-06	3.608e-12	3.83e-16	9.539e-10	2.057e-10	1.023e-05
5:84478754-84478854	1.078e-06	1.735e-06	6.466e-13	1.807e-10	4.371e-13	1.986e-08	0.002663	3.454e-12	6.267e-09	1.294e-19	6.757e-12	0.003508	1.253e-11	2.044e-10	1.388e-09	5.661e-20	5.285e-13	9.19e-08	8.323e-14
19:13150375-13150475	5.297e-10	0.0002215	8.233e-06	8.648e-13	4.827e-07	0.0003404	2.349e-11	1.525e-13	2.127e-11	2.123e-14	5.671e-08	4.809e-17	3.561e-16	5e-06	1.191e-12	6.096e-15	1.847e-10	5.918e-12	1.222e-08
1:209398702-209398802	1.868e-09	1.144e-05	1.182e-10	2.629e-09	6.791e-09	3.46e-07	3.387e-13	2.986e-08	5.338e-07	2.08e-18	2.445e-10	7.779e-18	4.854e-10	2.538e-11	1.474e-10	7.653e-16	2.302e-15	1.484e-12	1.844e-12
12:52069624-52069724	1.593e-10	0.0007258	3.059e-10	5.635e-09	1.165e-11	7.279e-06	5.457e-14	3.005e-14	1.733e-12	1.413e-21	1.587e-10	2.066e-16	9.693e-17	2.69e-11	1.334e-12	1.536e-18	1.234e-16	7.39e-11	5.106e-11
16:2155642-2155742	1.299e-08	0.00119	2.251e-05	3.321e-08	1.326e-10	0.0009012	3.661e-08	7.155e-20	4.27e-14	1.311e-18	2.967e-12	4.847e-11	4.27e-15	1.409e-06	5.832e-09	4.357e-18	2.511e-12	8.368e-14	3.088e-08
2:206159538-206159638	3.147e-08	0.005502	6.498e-12	1.103e-09	7.704e-12	0.0009011	1.342e-13	9.144e-15	2.679e-12	3.783e-15	4.379e-09	3.944e-22	9.225e-15	2.632e-09	5.351e-15	1.963e-17	2.65e-15	7.225e-11	1.016e-10
1:248826239-248826339	3.213e-10	0.005495	5.459e-11	2.189e-11	1.086e-11	0.0009011	1.938e-15	1.696e-12	1.827e-11	1.686e-22	3.206e-12	6.759e-21	4.393e-11	5.263e-11	6.641e-12	4.702e-16	7.057e-16	1.718e-13	3.014e-10
17:4731414-4731514	4.353e-10	0.005495	1.856e-09	9.002e-12	2.373e-12	0.000297	9.883e-11	1.756e-15	1.466e-11	5.471e-18	4.626e-10	1.073e-16	4.096e-13	3.493e-09	1.908e-11	8.952e-20	2.566e-16	1.47e-07	3.67e-10
20:35284782-35284882	7.009e-10	0.0001854	1.018e-12	1.809e-13	7.111e-10	0.0001119	3.561e-16	1.854e-15	1.714e-10	3.407e-20	7.104e-10	2.819e-22	4.572e-13	4.626e-11	5.736e-16	6.364e-17	3.631e-17	1.672e-12	6.839e-10
12:122752737-122752837	3.075e-08	4.221e-05	4.115e-08	1.69e-10	1.903e-10	3.814e-06	2.158e-10	1.292e-16	1.601e-13	1.932e-19	9.718e-10	3.696e-16	3.289e-14	9.503e-09	1.07e-12	5.705e-20	1.849e-15	2.139e-09	0.002606
1:2391741-2391841	3.062e-08	0.002469	4.864e-10	8.241e-10	1.278e-07	5.847e-05	1.594e-17	1.135e-13	1.068e-11	1.672e-16	2.095e-06	4.623e-23	3.322e-16	5.421e-09	5.318e-13	4.033e-16	4.682e-16	0.0001018	1.384e-05
19:14689967-14690067	7.588e-12	0.00284	7.71e-10	6.896e-12	5.174e-12	0.0004688	7.307e-06	8.317e-16	3.197e-11	1.271e-22	9.061e-11	9.706e-11	1.656e-13	8.418e-11	1.246e-11	3.201e-16	1.551e-14	2.393e-12	1.162e-09
1:9687362-9687462	1.217e-06	0.0006583	2.243e-10	8.534e-10	4.627e-08	0.003852	6.18e-10	3.033e-14	2.499e-10	5.202e-14	9.859e-08	2.233e-11	9.83e-11	3.516e-10	2.218e-08	6.013e-15	5.441e-12	1.299e-11	1.691e-08
X:71068482-71068582	1.8e-08	1.81e-05	3.571e-10	8.061e-12	2.847e-11	6.318e-06	1.603e-14	1.576e-16	2.359e-11	2.366e-18	5.239e-09	1.861e-16	2.597e-08	2.394e-09	3.88e-12	1.254e-16	3.373e-11	3.067e-06	8.311e-10
17:77088632-77088732	3.239e-09	0.0009589	0.0003163	5.052e-10	1.774e-10	0.0009083	1.178e-13	7.281e-15	5.483e-10	4.013e-14	4.075e-08	8.592e-18	0.0004454	0.002447	5.225e-11	3.99e-15	4.22e-06	7.255e-15	5.614e-12
