SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
2:118319354-118319454	8.329e-09	3.596e-08	1.076e-11	1.543e-11	3.349e-13	1.516e-10	9.272e-14	5.065e-12	3.552e-09	1.701e-10	4.411e-06	1.962e-17	7.837e-07	2.438e-08	2.475e-12	6.936e-14	1.866e-12	7.38e-12	4.398e-14
1:169588296-169588396	6.975e-10	1.211e-11	1.168e-11	8.974e-07	6.267e-14	5.798e-11	1.45e-12	2.998e-09	5.362e-08	5.195e-14	7.741e-07	7.02e-13	6.096e-07	1.406e-09	5.16e-12	5.413e-17	1.096e-15	1.091e-14	6.439e-15
7:2636412-2636512	1.095e-09	6.427e-11	1.354e-09	6.314e-09	1.488e-10	5.373e-12	4.041e-14	8.254e-12	3.042e-08	4.726e-10	5.913e-06	3.75e-16	2.204e-11	8.38e-09	5.973e-13	2.168e-14	1.65e-13	3.098e-11	9.583e-08
10:15108508-15108608	9.374e-11	1.848e-12	4.127e-11	8.426e-07	6.685e-13	1.261e-13	2.174e-12	7.953e-06	9.348e-06	1.163e-06	0.0003409	2.434e-18	2.529e-12	1.516e-09	3.618e-09	8.16e-15	8.756e-12	3.845e-12	5.044e-14
3:134310043-134310143	2.236e-08	1.542e-10	3.421e-08	1.033e-05	2.725e-13	9.548e-11	2.92e-10	7.418e-10	4.107e-07	1.048e-09	9.079e-05	2.663e-15	2.695e-05	3.204e-06	1.692e-10	6.486e-19	2.685e-05	5.328e-13	3.896e-13
12:16166734-16166834	6.845e-07	6.191e-11	3.446e-11	1.615e-07	7.584e-13	1.521e-14	3.653e-08	9.567e-14	6.062e-11	1.877e-06	0.005087	1.04e-10	3.527e-10	1.779e-10	2.02e-05	4.825e-17	1.843e-14	2.062e-11	9.467e-11
19:17797625-17797725	3.31e-06	2.095e-08	9.414e-08	6.387e-10	8.303e-14	1.034e-11	4.064e-08	7.262e-14	1.065e-09	1.308e-11	0.0001018	4.342e-09	4.108e-15	5.533e-06	2.191e-10	2.445e-15	1.44e-08	1.121e-12	6.277e-11
2:73032353-73032453	1.351e-10	2.542e-12	4.286e-08	4.18e-06	4.329e-14	1.413e-14	1.409e-12	1.36e-05	2.355e-05	1.054e-07	7.029e-05	4.046e-16	1.838e-13	8.13e-07	4.316e-11	1.263e-15	4.576e-11	6.602e-07	5.836e-13
12:122996014-122996114	2.5e-10	2.051e-09	6.933e-11	6.972e-12	5.201e-11	2.313e-11	1.218e-15	3.804e-13	4.698e-11	2.209e-12	2.478e-05	1.1e-23	4.523e-11	3.056e-10	5.15e-13	2.754e-18	3.968e-11	1.603e-10	1.3e-12
3:32216256-32216356	9.591e-06	3.892e-08	2.959e-10	1.02e-12	8.524e-11	3.677e-10	4.979e-12	1.377e-05	1.242e-05	1.185e-08	7.991e-05	3.209e-18	1.638e-11	2.405e-08	5.307e-11	1.994e-19	1.113e-12	1.47e-11	3.208e-12
1:154418314-154418414	1.704e-09	3.37e-10	1.471e-10	4.712e-09	6.503e-10	2.837e-12	3.967e-05	1.356e-09	3.025e-07	6.165e-14	3.759e-07	4.691e-05	0.0004499	4.534e-08	5.049e-06	1.367e-13	5.548e-13	6.122e-09	5.559e-10
17:59367039-59367139	9.567e-09	4.75e-11	1.661e-10	4.798e-11	8.601e-12	4.492e-11	6.723e-11	2.569e-06	1.49e-06	8.47e-17	2.063e-09	3.619e-13	2.218e-11	5.401e-09	2.979e-08	3.081e-17	2.627e-11	3.713e-10	3.41e-12
10:77480108-77480208	1.427e-08	6.572e-13	2.182e-10	8.664e-13	6.023e-12	5.219e-14	3.291e-11	1.367e-07	1.698e-07	1.804e-13	3.499e-08	1.547e-16	6.278e-13	9.595e-08	6.125e-13	2.321e-17	8.53e-11	1.132e-12	4.608e-14
5:173802850-173802950	1.065e-08	1.039e-07	2.303e-09	7.74e-08	1.855e-11	4.588e-11	5.719e-11	1.859e-14	2.012e-10	4.849e-16	6.652e-07	2.228e-17	7.824e-10	6.52e-09	2.714e-09	3.649e-16	1e-11	1.341e-09	2.747e-11
3:187222925-187223025	1.71e-05	1.819e-11	4.627e-12	4.62e-11	4.309e-12	6.631e-14	1.536e-10	8.527e-06	1.866e-06	2.599e-05	0.001995	3.44e-17	7.619e-12	1.39e-09	4.179e-11	3.753e-16	5.015e-13	1.829e-14	6.207e-14
10:124470840-124470940	2.175e-05	8.504e-09	1.595e-06	3.059e-08	7.222e-09	2.925e-11	5.563e-08	2.869e-07	1.704e-07	2.794e-13	8.611e-05	9.7e-12	1.018e-11	3.135e-06	2.737e-12	2.509e-11	9.202e-07	6.826e-12	1.084e-11
10:30186713-30186813	3.816e-08	4.438e-10	3.78e-10	5.265e-12	2.155e-13	9.903e-13	2.13e-07	1.038e-10	4.46e-08	2.45e-08	0.001925	5.086e-10	1.328e-09	1.271e-09	7.082e-08	3.699e-18	9.908e-10	1.735e-14	1.41e-11
2:235000899-235000999	5.791e-05	4.193e-09	1.198e-10	4.269e-12	2.552e-10	8.059e-12	3.04e-12	0.0007651	0.001049	8.402e-06	0.008318	1.214e-15	7.349e-12	2.387e-09	1.601e-13	2.977e-16	1.369e-11	1.26e-11	1.573e-12
12:109830443-109830543	7.942e-10	1.095e-11	1.408e-08	1.727e-09	1.336e-10	2.396e-09	4.255e-12	5.766e-11	7.423e-09	5.687e-11	0.0001768	2.446e-13	1.859e-11	1.224e-07	8.53e-14	1.532e-17	1.216e-10	1.116e-12	5.63e-08
19:15479455-15479555	1.335e-07	4.731e-10	1.33e-11	2.043e-10	4.179e-12	3.696e-12	3.598e-13	8.171e-16	2.473e-11	2.917e-10	1.234e-05	2.894e-16	1.741e-13	6.678e-09	4.599e-10	4.21e-16	1.331e-10	4.72e-11	1.874e-11
3:144119037-144119137	2.351e-09	2.208e-09	3.754e-13	1.338e-05	4.179e-09	5.089e-13	3.682e-13	4.66e-09	2.499e-09	3.697e-08	1.456e-05	8.262e-18	1.035e-10	3.474e-10	6.929e-12	6.178e-17	7.248e-13	3.667e-09	1.59e-12
3:14114105-14114205	3.768e-10	8.687e-11	6.06e-11	6.422e-11	7.028e-12	1.438e-11	1.375e-15	1.413e-16	7.052e-12	3.584e-11	2.742e-05	2.013e-23	2.411e-12	2.222e-09	2.04e-12	4.511e-15	2.998e-14	9.683e-12	4.789e-11
17:41941832-41941932	2.122e-11	7.249e-11	1.058e-09	3.676e-13	2.575e-13	1.5e-11	1.26e-15	4.296e-11	4.827e-08	4.444e-08	0.003078	3.667e-19	7.965e-18	1.223e-09	1.083e-13	3.553e-19	1.196e-11	7.543e-11	6.875e-13
2:133844433-133844533	1.81e-11	5.289e-09	8.085e-10	5.2e-09	0.01003	1.801e-11	1.883e-14	2.131e-11	8.388e-10	1.684e-08	0.003174	2.42e-17	4.149e-09	6.356e-10	1.044e-12	2.255e-16	2.139e-11	1.125e-08	7.009e-09
1:236064240-236064340	2.673e-10	1.21e-05	9.715e-10	2.042e-10	1.217e-12	1.207e-07	2.165e-15	2.302e-11	2.751e-08	4.852e-09	0.004143	2.829e-18	1.587e-13	1.219e-08	1.503e-12	1.174e-15	1.086e-10	1.31e-10	4.64e-12
8:95067489-95067589	4.743e-10	2.836e-13	1.613e-14	3.218e-08	1.814e-14	2.716e-13	7.849e-12	1.654e-15	1.912e-11	5.646e-25	5.172e-12	9.293e-18	5.18e-08	8.044e-12	2.202e-13	2.45e-18	2.42e-10	4.71e-11	8.815e-14
1:114720665-114720765	1.855e-08	3.552e-13	4.312e-11	6.672e-05	1.653e-14	1.564e-14	3.785e-12	6.795e-08	1.817e-08	2.2e-07	0.001337	1.051e-17	3.495e-13	1.564e-09	1.741e-12	2.413e-18	1.534e-11	1.051e-09	1.599e-12
2:127438351-127438451	1.242e-09	4.817e-12	1.575e-07	3.723e-09	3.775e-11	1.67e-12	2.053e-10	2.02e-12	9.806e-10	1.773e-14	1.383e-05	3.333e-17	4.773e-14	1.355e-06	5.408e-09	1.625e-16	3.475e-06	7.703e-11	3.056e-08
2:47225462-47225562	0.0002006	1.254e-09	6.548e-11	1.331e-05	2.481e-07	3.194e-11	1.897e-11	1.185e-11	3.976e-09	2.188e-14	5.822e-08	2.755e-12	1.599e-10	1.043e-09	1.74e-11	4.855e-15	3.005e-13	4.732e-14	7.644e-14
1:40390115-40390215	1.706e-06	5.215e-12	3.668e-12	2.212e-09	3.972e-11	4.616e-13	5.731e-08	4.032e-10	1.804e-07	3.132e-06	0.0003189	2.869e-09	0.000168	1.001e-08	1.322e-10	8.482e-18	1.512e-13	1.502e-11	2.94e-13
1:27563656-27563756	6.631e-08	1.227e-09	1.748e-10	1.981e-07	1.107e-08	3.718e-12	1.06e-10	9.433e-07	3.117e-08	1.688e-15	0.0003069	1.025e-12	4.454e-17	5.136e-09	2.466e-12	2.182e-17	2.926e-13	1.863e-13	3.25e-09
10:80281969-80282069	4.121e-08	1.031e-07	4.537e-11	1.103e-05	4.816e-12	1.536e-09	8.274e-13	4.145e-16	1.058e-10	1.065e-12	8.557e-05	3.463e-17	1.394e-11	9.292e-08	5.778e-10	6.269e-18	1.119e-09	3.76e-12	3.647e-11
1:204130425-204130525	1.318e-11	1.264e-08	4.452e-10	9.119e-13	1.742e-12	4.402e-10	1.032e-14	4.837e-10	5.424e-09	2.728e-17	8.299e-09	2.499e-19	1.399e-14	6.392e-07	8.214e-14	2.614e-16	5.344e-10	1.282e-14	3.286e-13
2:50770430-50770530	6.964e-07	4.426e-10	2.207e-10	9.453e-12	2.364e-14	3.121e-10	2.082e-11	6.023e-06	8.652e-06	2.609e-13	8.475e-06	2.28e-14	3.655e-11	6.21e-09	4.584e-08	6.42e-19	3.615e-10	1.145e-07	6.426e-12
3:150744726-150744826	2.205e-09	8.372e-11	4.114e-12	2.256e-09	6.041e-15	4.536e-13	4.438e-13	1.484e-13	6.776e-11	4.574e-11	0.000499	2.628e-13	1.607e-08	1.192e-10	1.365e-08	4.356e-11	7.41e-14	1.402e-12	1.499e-14
3:147184817-147184917	1.576e-10	2.146e-11	1.571e-10	7.13e-10	1.379e-13	5.686e-13	4.581e-11	0.0007905	0.000214	7.57e-14	2.225e-05	7.252e-16	5.198e-12	2.461e-10	6.653e-12	1.307e-17	2.552e-11	1.911e-12	7.128e-15
12:128861608-128861708	1.819e-07	1.582e-10	5.421e-12	5.807e-08	9.428e-12	1.716e-11	5.441e-13	2.093e-06	1.421e-06	4.171e-16	4.565e-06	2.038e-17	5.485e-12	1.463e-09	6.059e-12	1.713e-18	7.328e-16	1.38e-10	1.039e-13
3:188036503-188036603	2.612e-08	3.64e-08	3.461e-06	1.752e-07	1.113e-11	8.372e-09	1.975e-05	7.24e-06	1.01e-06	1.562e-11	0.0002082	1.417e-09	4.95e-13	3.516e-06	2.141e-11	5.471e-12	1.23e-09	2.523e-08	4.57e-13
1:223046179-223046279	8.412e-10	3.78e-10	5.581e-10	1.549e-06	5.83e-12	1.217e-11	3.809e-06	0.004378	0.002468	2.875e-12	0.0005563	3.529e-11	3.748e-12	8.797e-10	3.966e-11	1.033e-13	2.107e-13	3.334e-12	1.498e-14
1:94963010-94963110	0.0001662	1.869e-09	1.263e-07	4.695e-10	7.23e-13	5.216e-12	8.004e-13	3.522e-13	9.332e-10	7.817e-14	1.179e-05	1.945e-14	5.81e-14	2.816e-07	2.647e-14	5.839e-13	7.171e-10	1.287e-14	2.131e-11
19:33403687-33403787	3.335e-09	6.665e-10	1.311e-10	4.481e-05	2.505e-11	2.006e-11	2.273e-16	2.44e-11	7.599e-09	8.131e-14	0.0001653	2.09e-19	1.442e-08	7.177e-10	2.521e-13	1.385e-16	3.401e-11	1.315e-14	6.001e-12
6:3743060-3743160	3.03e-11	8.178e-07	6.473e-09	5.517e-12	3.378e-10	2.734e-07	6.303e-12	2.008e-12	1.807e-09	4.071e-11	0.0002354	2.975e-17	1.002e-10	2.179e-07	2.522e-10	9.231e-15	1.413e-14	2.367e-12	5.791e-10
1:230254487-230254587	1.903e-09	2.204e-10	6.928e-12	4.515e-12	1.802e-14	1.691e-11	4.132e-10	4.754e-11	2.943e-09	1.041e-17	1.448e-09	2.496e-12	7.594e-14	1.051e-09	3.727e-10	3.066e-17	2.923e-15	6.955e-16	8.142e-12
5:115894557-115894657	4.035e-11	8.965e-16	2.059e-17	2.428e-15	1.802e-14	2.391e-18	4.586e-17	4.447e-14	5.094e-11	3.238e-25	1.072e-13	3.306e-18	1.555e-20	3.127e-15	2.031e-18	3.066e-17	9.945e-21	1.928e-17	4.293e-19
16:69119109-69119209	3.955e-11	6.392e-11	7.201e-10	3.107e-11	5.415e-11	1.286e-11	9.158e-11	6.043e-13	5.589e-11	1.651e-06	2.539e-05	6.221e-17	6.423e-09	1.135e-10	1.173e-12	8.704e-18	2.04e-14	8.322e-14	3.365e-12
5:147773688-147773788	1.45e-09	3.711e-10	2.858e-10	3.739e-10	6.391e-09	5.242e-11	1.105e-12	4.279e-09	1.082e-08	3.853e-15	0.0001719	1.109e-16	1.547e-13	4.319e-09	3.942e-13	6.378e-18	2.217e-12	3.275e-10	3.244e-13
3:149843665-149843765	4.134e-11	4.365e-13	3.405e-14	4.16e-13	5.303e-14	7.276e-14	8.954e-15	1.972e-11	4.006e-08	2.015e-10	8.495e-06	1.243e-17	2.614e-12	1.775e-12	1.146e-12	1.49e-17	2.105e-19	3.373e-12	2.162e-16
1:23809879-23809979	1.791e-14	1.316e-16	1.099e-16	4.532e-18	5.303e-14	2.148e-16	1.103e-20	4.042e-15	1.634e-12	2.015e-10	8.495e-06	1.743e-28	2.614e-12	1.622e-15	1.146e-12	1.49e-17	1.148e-23	3.541e-16	2.162e-16
6:52589242-52589342	1.129e-08	4.691e-11	2.802e-12	1.576e-10	2.015e-12	7.211e-12	2.368e-14	0.001195	0.002124	5.524e-10	0.0001492	2.689e-17	1.477e-09	3.523e-11	2.65e-11	5.545e-17	2.332e-16	3.016e-08	1.397e-11
11:34318642-34318742	1.186e-10	1.113e-09	1.836e-10	2.075e-11	8.537e-12	2.77e-10	4.336e-07	6.817e-11	1.436e-08	1.448e-08	0.003516	1.48e-06	9.035e-09	2.452e-09	6.769e-07	8.782e-18	9.721e-12	1.287e-10	1.39e-12
7:41942543-41942643	7.738e-10	1.508e-07	2.807e-09	9.774e-09	1.095e-11	1.539e-08	3.87e-11	6.771e-20	8.07e-13	1.487e-12	2.401e-06	3.283e-16	7.398e-14	1.206e-08	2.943e-13	3.307e-19	2.067e-11	5.698e-14	1.907e-13
20:10111260-10111360	2.023e-10	1.4e-11	1.054e-09	6.051e-12	1.122e-13	7.56e-13	8.38e-14	0.0003165	0.00013	8.031e-13	1.534e-05	1.457e-17	2.59e-13	3.291e-09	3.114e-12	3.978e-17	1.086e-11	8.04e-15	3.912e-12
1:241560675-241560775	2.654e-06	5.136e-08	1.942e-10	7.699e-07	7.065e-11	2.608e-10	1.921e-10	7.338e-11	1.375e-08	2.869e-10	9.654e-06	1.846e-17	3.517e-11	2.472e-08	1.175e-08	5.158e-18	3.253e-11	1.488e-12	4.579e-13
11:112226005-112226105	2.214e-06	5.493e-12	1.695e-09	7.261e-07	3.412e-10	8.721e-10	7.203e-06	1.39e-10	4.754e-08	5.429e-11	1.594e-06	2.383e-09	9.468e-11	2.242e-10	8.242e-09	1.722e-15	1.745e-10	5.01e-15	1.152e-11
21:41501222-41501322	1.087e-09	4.047e-11	8.744e-10	2.153e-12	1.212e-14	7.429e-12	8.703e-13	1.4e-06	3.377e-06	1.306e-12	0.0005672	4.584e-16	2.131e-12	4.516e-08	3.773e-09	3.533e-17	1.341e-11	4.586e-10	1.266e-11
2:21044072-21044172	1.125e-11	4.479e-09	9.814e-09	1.347e-05	1.003e-13	2.593e-10	6.625e-16	1.557e-12	4.84e-10	1.196e-13	9.293e-05	4.824e-23	5.818e-15	7.152e-11	4.81e-14	2.664e-18	6.821e-14	4.757e-12	5.397e-10
3:50211294-50211394	9.257e-13	1.037e-10	2.95e-11	4.701e-12	7.699e-13	2.653e-12	3.835e-13	2.487e-11	2.787e-08	7.486e-08	0.002072	8.254e-15	2.706e-11	5.185e-10	1.482e-08	4.589e-15	7.173e-15	4.444e-12	7.303e-14
17:35913080-35913180	3.991e-06	1.136e-08	3.886e-07	3.256e-10	7.71e-10	1.338e-10	4.023e-13	1.255e-11	2.209e-09	1.043e-12	0.000381	1.65e-15	1.091e-11	7.215e-06	6.261e-09	6.862e-15	8.634e-10	1.485e-14	1.243e-08
6:130827341-130827441	2.44e-10	9.709e-11	4.844e-12	9.079e-12	9.295e-14	6.618e-11	6.179e-09	2.539e-05	3.751e-05	5.099e-07	0.002637	2.733e-10	1.178e-05	6.243e-09	1.33e-10	9.419e-17	2.356e-13	3.523e-12	4.263e-13
9:96408787-96408887	5.698e-11	9.833e-11	1.726e-13	1.645e-06	3.767e-14	2.718e-12	3.861e-14	5.88e-09	8.872e-09	3.314e-10	0.0009883	3.345e-18	1.545e-16	1.502e-11	3.163e-11	7.644e-19	8.621e-16	4.333e-13	4.384e-13
16:87936576-87936676	1.912e-09	3.709e-12	7.033e-10	1.456e-06	7.099e-06	3.913e-13	6.33e-13	2.579e-07	9.239e-08	3.324e-09	4.399e-05	5.739e-17	1.528e-11	2.197e-09	2.56e-12	6.636e-18	2.137e-10	3.689e-11	3.935e-13
12:122126885-122126985	1.394e-10	2.702e-10	2.013e-12	6.544e-13	9.484e-11	3.208e-13	5.823e-10	3.634e-13	1.79e-09	4.048e-21	3.177e-08	1.342e-11	9.158e-11	5.04e-10	3.032e-12	2.661e-15	3.392e-15	1.771e-13	1.427e-12
1:65200516-65200616	1.701e-10	4.217e-10	2.4e-12	3.884e-09	4.197e-09	2.983e-12	7.832e-11	0.000372	0.0002108	3.769e-12	3.412e-06	1.63e-13	2.432e-06	2.856e-10	2.51e-11	5.737e-17	1.791e-16	5.595e-05	6.943e-14
1:41776949-41777049	1.701e-10	4.217e-10	2.4e-12	3.884e-09	4.197e-09	2.983e-12	7.832e-11	0.000372	0.0002108	3.769e-12	3.412e-06	1.63e-13	2.432e-06	2.856e-10	2.51e-11	5.737e-17	1.791e-16	5.595e-05	6.943e-14
8:143013492-143013592	1.639e-10	3.435e-08	1.608e-08	1.588e-10	2.163e-12	5.853e-10	3.603e-15	1.082e-12	1.596e-09	8.703e-10	0.0002811	9.322e-19	3.229e-14	4.529e-07	2.176e-12	3.486e-10	1.209e-13	2.348e-14	9.414e-10
1:211904089-211904189	1.627e-08	1.548e-10	1.483e-09	2.094e-08	5.806e-09	8.312e-12	7.129e-15	2.828e-13	3.363e-09	1.747e-09	0.0006535	7.735e-18	8.594e-12	1.199e-06	6.123e-11	1.193e-14	2.945e-06	1.305e-12	1.313e-08
10:70109494-70109594	2.523e-10	2.991e-10	1.933e-07	2.354e-12	4.531e-09	9.933e-12	2.009e-13	6.023e-06	8.651e-06	0.0008455	0.008976	3.014e-16	2.508e-12	1.661e-05	2.147e-10	4.814e-16	4.757e-06	1.867e-08	3.516e-10
1:213759991-213760091	0.0001811	1.479e-09	8.792e-11	4.384e-11	1.584e-08	4.465e-11	1.811e-15	2.005e-06	1.582e-05	8.671e-13	5.508e-05	2.599e-17	6.189e-07	2.761e-09	5.889e-07	5.085e-18	4.254e-15	6.614e-06	5.693e-10
11:11813387-11813487	5.398e-10	1.592e-12	5.42e-11	4.227e-12	5.357e-12	4.818e-13	2.601e-11	9.887e-09	1.255e-06	1.205e-13	0.0004704	2.105e-14	1.365e-06	2.445e-09	4.883e-12	1.352e-17	8.421e-15	7.788e-11	5.059e-13
20:1874549-1874649	5.398e-10	1.592e-12	5.42e-11	4.227e-12	5.357e-12	4.818e-13	2.601e-11	9.887e-09	1.255e-06	1.205e-13	0.0004704	2.105e-14	1.365e-06	2.445e-09	4.883e-12	1.352e-17	8.421e-15	7.788e-11	5.059e-13
1:206659561-206659661	1.239e-12	2.662e-06	7.088e-11	6.3e-10	1.444e-07	6.265e-10	6.762e-11	1.069e-06	4.564e-07	1.144e-05	0.0001493	1.28e-17	2.163e-10	8.482e-10	4.841e-12	8.908e-17	1.969e-16	3.629e-13	8.935e-13
6:111676540-111676640	5.608e-10	2.785e-11	7.267e-10	4.349e-10	3.553e-13	2.336e-13	3.241e-05	3.224e-13	9.717e-11	1.373e-09	6.352e-05	3.769e-11	4.058e-10	2.142e-09	3.285e-12	1.039e-17	3.186e-11	5.147e-11	2.081e-12
12:50932991-50933091	9.642e-06	3.066e-11	1.695e-12	5.982e-07	4.244e-12	3.882e-13	7.419e-13	4.517e-10	1.933e-07	4.619e-08	0.003645	4.677e-18	1.05e-06	2.873e-10	3.415e-10	3.37e-17	2.162e-15	9.837e-12	3.793e-13
14:52948110-52948210	1.584e-08	4.762e-12	7.564e-13	1.125e-08	5.079e-11	3.587e-14	5.381e-16	3.328e-13	4.738e-10	5.306e-17	5.588e-08	1.584e-22	7.38e-09	5.326e-10	5.264e-10	1.768e-17	2.975e-15	1.389e-07	1.254e-12
9:105679537-105679637	2.731e-07	1.618e-11	1.417e-08	1.373e-08	2.543e-15	2.376e-13	4.499e-13	7.061e-09	7.552e-09	6.248e-08	0.001048	3.067e-17	4.667e-14	8.907e-06	4.471e-10	3.772e-15	8.614e-08	8.835e-11	8.871e-13
1:159712174-159712274	1.15e-07	1.095e-10	6.655e-11	0.000654	6.11e-16	3.086e-10	5.337e-06	1.155e-06	2.603e-07	2.828e-13	0.001151	3.918e-06	1.035e-12	9.41e-11	1.861e-09	2.915e-19	2.398e-15	2.377e-14	3.49e-11
5:177379097-177379197	3.844e-10	5.342e-12	1.549e-07	2.698e-12	8.035e-13	2.552e-13	4.568e-08	3.51e-11	5.126e-09	1.195e-18	2.01e-08	1.521e-09	2.605e-08	1.578e-06	7.69e-12	4.956e-14	1.904e-10	3.069e-13	2.135e-09
1:26359257-26359357	3.057e-10	2.886e-10	3.38e-12	3.994e-12	3.904e-08	2.133e-11	2.728e-13	6.023e-06	8.643e-06	1.291e-08	0.001051	7.288e-18	1.346e-08	6.828e-11	9.226e-13	2.95e-18	6.294e-11	1.854e-14	7.887e-11
1:56818888-56818988	1.294e-10	3.729e-10	2.382e-11	9.927e-14	1.323e-11	1.206e-11	1.871e-12	2.429e-06	1.612e-05	4.225e-18	5.652e-06	7.944e-14	6.929e-10	6.382e-09	5.325e-13	1.034e-14	9.314e-16	1.123e-13	6.042e-11
5:143482164-143482264	4.375e-11	3.966e-07	3.414e-13	1.755e-10	3.185e-13	2.061e-09	5.14e-12	5.219e-13	1.42e-10	4.531e-10	0.001385	2.208e-14	1.566e-13	1.987e-12	6.396e-11	1.121e-18	1.432e-17	4.819e-10	3.886e-14
10:70834906-70835006	2.993e-08	5.139e-11	1.321e-10	4.645e-10	1.521e-12	9.287e-13	1.433e-12	4.33e-11	1.667e-09	1.006e-10	0.0005251	9.795e-14	2.606e-07	1.503e-08	8.31e-13	2.984e-17	4.555e-11	1.834e-13	2.27e-11
11:68270859-68270959	1.154e-07	1.147e-09	7.424e-11	3.636e-12	3.022e-12	8.111e-10	3.329e-09	7.057e-06	9.744e-06	2.765e-13	5.011e-07	3.409e-11	4.212e-15	1.279e-09	2.715e-10	1.794e-16	1.238e-09	9.634e-14	9.293e-14
5:144451711-144451811	1.072e-10	6.287e-06	1.18e-09	1.702e-07	1.199e-15	6.173e-09	3.687e-08	5.474e-07	1.316e-07	2.064e-09	0.002108	8.029e-17	3.539e-07	2.018e-09	6.591e-11	5.3e-18	3.758e-12	3.194e-09	3.395e-13
2:62461898-62461998	3.005e-11	5.046e-09	9.697e-12	1.875e-12	1.856e-13	1.007e-11	8.735e-15	2.928e-14	6.229e-09	3.133e-10	0.0003484	2.085e-17	2.469e-11	1.279e-10	4.973e-08	5.78e-16	1.907e-15	2.039e-14	1.207e-13
7:15555699-15555799	1.556e-08	9.107e-11	3.816e-11	4.166e-05	5.146e-13	4.273e-12	1.182e-07	7.593e-05	6.89e-05	1.445e-12	0.0001584	1.916e-11	1.105e-07	1.947e-08	6.837e-11	4.26e-18	2.645e-14	3.731e-14	9.111e-13
15:88615379-88615479	2.233e-10	1.27e-10	3.023e-10	2.365e-10	6.394e-13	1.145e-12	5.868e-13	7.565e-12	6.396e-09	3.253e-06	0.00898	8.789e-17	1.507e-10	1.042e-10	1.578e-09	1.302e-16	6.039e-15	4.506e-12	2.181e-10
17:32152233-32152333	3.862e-12	3.906e-09	7.31e-11	4.744e-12	4.352e-12	2.226e-10	8.448e-12	9.446e-09	4.077e-08	3.35e-16	3.578e-08	5.504e-12	5.522e-12	8.97e-10	1.198e-11	5.727e-16	4.489e-17	1.46e-12	3.544e-10
2:75865238-75865338	6.891e-11	5.424e-11	7.357e-11	1.952e-08	1.748e-12	1.049e-10	6.627e-15	7.903e-15	7.446e-11	3.458e-12	3.796e-05	3.378e-22	5.616e-09	2.076e-08	5.623e-13	3.418e-16	6.697e-11	2.119e-10	2.197e-12
1:151547355-151547455	5.98e-09	3.392e-08	8.485e-09	7.734e-06	3.51e-12	3.504e-11	9.828e-12	6.468e-15	5.647e-11	2.722e-08	4.062e-05	4.175e-16	2.409e-11	2.713e-09	4.75e-12	1.351e-16	2e-13	1.402e-10	1.146e-12
2:61629888-61629988	6.948e-07	8.513e-10	1.319e-10	5.19e-06	2.319e-13	1.047e-13	0.002641	3.15e-12	2.67e-09	1.069e-09	0.004764	0.0004506	1.53e-07	4.686e-08	2.388e-06	1.643e-12	3.841e-10	3.472e-11	2.525e-12
17:17538772-17538872	3.031e-08	1.459e-08	2.965e-10	1.358e-08	1.133e-09	8.66e-10	5.828e-13	8.15e-06	1.535e-05	9.268e-11	1.733e-07	1.809e-18	1.517e-13	7.799e-09	3.749e-11	9.102e-18	7.011e-16	2.002e-08	2.413e-11
1:39928972-39929072	1.857e-08	3.022e-10	4.271e-11	6.422e-13	1.695e-09	8.038e-11	1.117e-13	1.186e-05	1.484e-06	3.362e-18	3.665e-09	1.456e-17	2.374e-12	8.655e-09	4.833e-11	3.403e-18	9.509e-12	5.086e-14	3.67e-11
12:12308588-12308688	3.002e-10	2.341e-10	5.898e-11	3.518e-07	2.817e-13	5.153e-13	2.636e-11	4.061e-10	5.11e-08	1.39e-11	7.668e-05	4.228e-17	5.696e-14	2.695e-10	2.243e-08	9.216e-14	2.189e-16	2.002e-14	1.548e-12
1:176444470-176444570	7.385e-11	5.109e-09	1.588e-12	1.2e-08	6.966e-15	2.44e-11	2.218e-08	5.202e-12	7.154e-09	4.835e-16	2.27e-07	6.893e-11	1.935e-12	1.682e-10	4.184e-11	1.304e-14	1.948e-13	4.297e-07	3.576e-13
12:91817682-91817782	8.813e-09	2.399e-11	2.943e-13	2.336e-09	3.525e-10	4.708e-12	5.671e-15	3.87e-11	1.205e-07	5.921e-20	4.314e-10	1.45e-21	4.547e-11	1.925e-10	3.308e-13	6.908e-15	2.48e-16	2.864e-08	1.156e-11
6:30163356-30163456	4.447e-10	1.492e-09	1.578e-12	6.642e-11	1.732e-08	8.585e-12	1.469e-10	2.335e-14	4.062e-09	8.178e-18	5.733e-09	8.683e-13	5.715e-09	2.094e-10	1.907e-10	4.55e-16	1.538e-15	6.206e-13	2.646e-12
12:31229580-31229680	6.57e-09	2.138e-09	4.354e-11	8.557e-15	6.235e-09	4.687e-12	1.2e-15	1.12e-14	1.924e-10	1.598e-05	0.004015	5.569e-18	1.131e-13	8.52e-11	5.376e-11	3.87e-14	1.189e-16	2.08e-11	5.691e-11
